image_path,label,split
test/Peach_Bacterial_spot/PlantVillage_test_PlantVillage_train_Peach___Bacterial_spot_036524.jpg,Peach_Bacterial_spot,test
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050699.jpg,Tomato_Early_Blight,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038229.jpg",Bell_Pepper_Bacterial_Spot,train
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_004085.jpg,Apple_Black_Rot,train
test/Blueberry_healthy/PlantVillage_test_PlantVillage_train_Blueberry___healthy_022682.jpg,Blueberry_healthy,test
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008773.jpg,Apple_Healthy,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076107.jpeg,Rice_Blast,train
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_025076.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033053.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_043309.jpg,Soybean_healthy,train
val/Tomato_Early_Blight/PlantVillage_val_PlantVillage_val_Tomato___Early_blight_070056.jpg,Tomato_Early_Blight,val
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_089543.jpeg,Rice_Blast,val
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051162.jpg,Tomato_Healthy,train
train/Peach_leaf/plantDoc_train_plantDoc_train_Peach_leaf_020375.jpg,Peach_leaf,train
train/Peach_healthy/PlantVillage_train_PlantVillage_train_Peach___healthy_037533.jpg,Peach_healthy,train
train/Peach_leaf/plantDoc_train_plantDoc_train_Peach_leaf_020351.jpg,Peach_leaf,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029724.jpg,Grape_Esca_(Black_Measles),train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_035305.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_054090.jpg,Tomato_Leaf_Mold,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083089.jpeg,Rice_Insect_Damage,train
train/Potato_Healthy/PlantVillage_train_PlantVillage_train_Potato___healthy_040416.jpg,Potato_Healthy,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038293.jpg",Bell_Pepper_Bacterial_Spot,train
train/Strawberry_healthy/PlantVillage_train_PlantVillage_train_Strawberry___healthy_047479.jpg,Strawberry_healthy,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083200.jpeg,Rice_Insect_Damage,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051741.jpg,Tomato_Healthy,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033665.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022760.jpg,Blueberry_healthy,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051710.jpg,Tomato_Healthy,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022814.jpg,Blueberry_healthy,train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_054151.jpg,Tomato_Leaf_Mold,train
val/Grape_healthy/PlantVillage_val_PlantVillage_val_Grape___healthy_064930.jpg,Grape_healthy,val
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085419.jpeg,Rice_Leaf_Folder,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008281.jpg,Apple_Healthy,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_028839.jpg,Grape_Esca_(Black_Measles),train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079868.jpeg,Rice_Healthy,train
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_015851.jpg,Cassava_Green_Mite,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_061514.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Cassava_Bacterial_Blight/Cassava_train_Cassava_train_cbb_013857.jpg,Cassava_Bacterial_Blight,train
test/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_test_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033479.jpg,Orange_Haunglongbing_(Citrus_greening),test
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_049651.jpg,Tomato_Bacterial_Spot,train
test/Strawberry_Leaf_scorch/PlantVillage_test_PlantVillage_train_Strawberry___Leaf_scorch_047801.jpg,Strawberry_Leaf_scorch,test
val/Tomato_Early_Blight/PlantVillage_val_PlantVillage_val_Tomato___Early_blight_069994.jpg,Tomato_Early_Blight,val
val/Squash_Powdery_mildew_leaf/plantDoc_val_plantDoc_train_Squash_Powdery_mildew_leaf_021083.jpg,Squash_Powdery_mildew_leaf,val
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052212.jpg,Tomato_Late_Blight,train
train/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_stripes_086900.jpeg,Rice_Bacterial_Leaf_Stripe,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051394.jpg,Tomato_Healthy,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_081658.jpeg,Rice_Healthy,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_042989.jpg,Soybean_healthy,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_079117.jpg,Rice_Blast,train
train/Soyabean_leaf/plantDoc_train_plantDoc_train_Soyabean_leaf_020951.jpg,Soyabean_leaf,train
test/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Cedar_apple_rust_001344.jpg,Apple_Cedar_Apple_Rust,test
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_037263.jpg,Peach_Bacterial_spot,train
test/Peach_Bacterial_spot/PlantVillage_test_PlantVillage_train_Peach___Bacterial_spot_035633.jpg,Peach_Bacterial_spot,test
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083508.jpeg,Rice_Insect_Damage,train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_053974.jpg,Tomato_Leaf_Mold,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052240.jpg,Tomato_Late_Blight,train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_053809.jpg,Tomato_Leaf_Mold,train
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025837.jpg,Corn_(maize)_Common_rust_,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031608.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Potato_Late_Blight/plantDoc_val_plantDoc_train_Potato_leaf_late_blight_020774.jpg,Potato_Late_Blight,val
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025915.jpg,Corn_(maize)_Common_rust_,train
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025793.jpg,Corn_(maize)_Common_rust_,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_035899.jpg,Peach_Bacterial_spot,train
test/Peach_Bacterial_spot/PlantVillage_test_PlantVillage_train_Peach___Bacterial_spot_035594.jpg,Peach_Bacterial_spot,test
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_049221.jpg,Tomato_Bacterial_Spot,train
train/Cherry_leaf/plantDoc_train_plantDoc_train_Cherry_leaf_019833.jpg,Cherry_leaf,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084434.jpeg,Rice_Leaf_Folder,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088676.jpeg,Rice_Tungro,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076067.jpeg,Rice_Blast,train
test/Grape_healthy/PlantVillage_test_PlantVillage_train_Grape___healthy_030187.jpg,Grape_healthy,test
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_081060.jpeg,Rice_Healthy,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002178.jpg,Apple_Scab,train
test/Apple_Healthy/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___healthy_001697.jpg,Apple_Healthy,test
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_017462.jpg,Cassava_Mosaic_Disease,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034745.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_054237.jpg,Tomato_Leaf_Mold,train
train/Strawberry_leaf/plantDoc_train_plantDoc_train_Strawberry_leaf_021150.jpg,Strawberry_leaf,train
train/Cassava_Bacterial_Blight/Cassava_train_Cassava_train_cbb_013545.jpg,Cassava_Bacterial_Blight,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_036772.jpg,Peach_Bacterial_spot,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022312.jpg,Blueberry_healthy,train
test/Apple_Healthy/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___healthy_001497.jpg,Apple_Healthy,test
train/Corn_leaf_blight/plantDoc_train_plantDoc_train_Corn_leaf_blight_020070.jpg,Corn_leaf_blight,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088578.jpeg,Rice_Tungro,train
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_066145.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_031041.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
val/Blueberry_healthy/PlantVillage_val_PlantVillage_val_Blueberry___healthy_063129.jpg,Blueberry_healthy,val
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057376.jpg,Tomato_Target_Spot,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032469.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051661.jpg,Tomato_Healthy,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078616.jpeg,Rice_Blast,train
val/Tomato_Septoria_Leaf_Spot/PlantVillage_val_PlantVillage_val_Tomato___Septoria_leaf_spot_071076.jpg,Tomato_Septoria_Leaf_Spot,val
train/Corn_(maize)_healthy/PlantVillage_train_PlantVillage_train_Corn_(maize)___healthy_026185.jpg,Corn_(maize)_healthy,train
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028345.jpg,Grape_Black_rot,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078024.jpeg,Rice_Blast,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034019.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002021.jpg,Apple_Scab,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003866.jpg,Apple_Scab,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_054564.jpg,Tomato_Septoria_Leaf_Spot,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_036771.jpg,Peach_Bacterial_spot,train
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028212.jpg,Grape_Black_rot,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_055943.jpg,Tomato_Spider_Mites,train
train/Strawberry_healthy/PlantVillage_train_PlantVillage_train_Strawberry___healthy_047367.jpg,Strawberry_healthy,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_052008.jpg,Tomato_Healthy,train
val/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006066.jpg,Apple_Cedar_Apple_Rust,val
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_037098.jpg,Peach_Bacterial_spot,train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_084199.jpg,Rice_Insect_Damage,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030870.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_055908.jpg,Tomato_Spider_Mites,train
val/Cassava_Bacterial_Blight/Cassava_val_Cassava_train_cbb_013913.jpg,Cassava_Bacterial_Blight,val
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_089213.jpeg,Rice_Blast,val
test/Apple_Black_Rot/plantDoc_test_plantDoc_test_Apple_rust_leaf_019106.jpg,Apple_Black_Rot,test
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032879.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_val_PlantVillage_val_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_064971.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),val
test/Apple_Healthy/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___healthy_001865.jpg,Apple_Healthy,test
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055358.jpg,Tomato_Septoria_Leaf_Spot,train
train/Corn_leaf_blight/plantDoc_train_plantDoc_train_Corn_leaf_blight_019933.jpg,Corn_leaf_blight,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080021.jpeg,Rice_Healthy,train
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_015813.jpg,Cassava_Green_Mite,train
val/Tomato_Mosaic_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_mosaic_virus_072014.jpg,Tomato_Mosaic_Virus,val
train/Raspberry_healthy/PlantVillage_train_PlantVillage_train_Raspberry___healthy_041327.jpg,Raspberry_healthy,train
val/Squash_Powdery_mildew/PlantVillage_val_PlantVillage_val_Squash___Powdery_mildew_068948.jpg,Squash_Powdery_mildew,val
val/Tomato_Early_Blight/PlantVillage_val_PlantVillage_val_Tomato___Early_blight_070082.jpg,Tomato_Early_Blight,val
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_079376.jpg,Rice_Blast,train
"val/Bell_Pepper_Bacterial_Spot/PlantVillage_val_PlantVillage_val_Pepper,_bell___Bacterial_spot_066963.jpg",Bell_Pepper_Bacterial_Spot,val
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076062.jpeg,Rice_Blast,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055819.jpg,Tomato_Septoria_Leaf_Spot,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056616.jpg,Tomato_Spider_Mites,train
train/Cherry_(including_sour)_Powdery_mildew/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___Powdery_mildew_024690.jpg,Cherry_(including_sour)_Powdery_mildew,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022930.jpg,Blueberry_healthy,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082470.jpg,Rice_Healthy,train
test/Apple_Scab/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Apple_scab_000441.jpg,Apple_Scab,test
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078027.jpeg,Rice_Blast,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_077331.jpeg,Rice_Blast,train
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025296.jpg,Corn_(maize)_Common_rust_,train
val/Apple_Scab/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Apple_scab_003603.jpg,Apple_Scab,val
test/Rice_Blast/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_blast_073549.jpeg,Rice_Blast,test
train/Rice_Scald/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_scald_085831.jpg,Rice_Scald,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_043575.jpg,Soybean_healthy,train
train/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_train_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027304.jpg,Corn_(maize)_Northern_Leaf_Blight,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_041653.jpg,Soybean_healthy,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_054486.jpg,Tomato_Septoria_Leaf_Spot,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088828.jpg,Rice_Tungro,train
train/Cherry_leaf/plantDoc_train_plantDoc_train_Cherry_leaf_019825.jpg,Cherry_leaf,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_045639.jpg,Soybean_healthy,train
train/Cherry_leaf/plantDoc_train_plantDoc_train_Cherry_leaf_019849.jpg,Cherry_leaf,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062857.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053186.jpg,Tomato_Late_Blight,train
val/Rice_Leaf_Folder/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_leaf_folder_090901.jpeg,Rice_Leaf_Folder,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079698.jpeg,Rice_Healthy,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_052141.jpg,Tomato_Healthy,train
train/Grape_healthy/PlantVillage_train_PlantVillage_train_Grape___healthy_030069.jpg,Grape_healthy,train
val/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_Yellow_Leaf_Curl_Virus_072283.jpg,Tomato_Yellow_Leaf_Curl_Virus,val
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_065569.jpg,Orange_Haunglongbing_(Citrus_greening),val
test/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Cedar_apple_rust_001229.jpg,Apple_Cedar_Apple_Rust,test
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_015834.jpg,Cassava_Green_Mite,train
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014044.jpg,Cassava_Brown_Streak_Disease,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056206.jpg,Tomato_Spider_Mites,train
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019917.jpg,Corn_Gray_leaf_spot,train
train/Cherry_(including_sour)_healthy/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___healthy_023292.jpg,Cherry_(including_sour)_healthy,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038392.jpg",Bell_Pepper_Bacterial_Spot,train
train/Tomato_Late_Blight/plantDoc_train_plantDoc_train_Tomato_leaf_late_blight_021467.jpg,Tomato_Late_Blight,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032087.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Rice_Healthy/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_healthy_090294.jpg,Rice_Healthy,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031889.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Corn_(maize)_Common_rust_/PlantVillage_val_PlantVillage_val_Corn_(maize)___Common_rust__063805.jpg,Corn_(maize)_Common_rust_,val
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_016088.jpg,Cassava_Green_Mite,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003909.jpg,Apple_Scab,train
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057784.jpg,Tomato_Target_Spot,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046650.jpg,Squash_Powdery_mildew,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_059303.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053264.jpg,Tomato_Late_Blight,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_041853.jpg,Soybean_healthy,train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050813.jpg,Tomato_Early_Blight,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_042103.jpg,Soybean_healthy,train
val/Blueberry_healthy/PlantVillage_val_PlantVillage_val_Blueberry___healthy_063126.jpg,Blueberry_healthy,val
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051510.jpg,Tomato_Healthy,train
val/Peach_Bacterial_spot/PlantVillage_val_PlantVillage_val_Peach___Bacterial_spot_066472.jpg,Peach_Bacterial_spot,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080078.jpeg,Rice_Healthy,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030293.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
test/Soybean_healthy/PlantVillage_test_PlantVillage_train_Soybean___healthy_045348.jpg,Soybean_healthy,test
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083492.jpeg,Rice_Insect_Damage,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030655.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
train/Cherry_(including_sour)_Powdery_mildew/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___Powdery_mildew_024116.jpg,Cherry_(including_sour)_Powdery_mildew,train
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__026048.jpg,Corn_(maize)_Common_rust_,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052736.jpg,Tomato_Late_Blight,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_037798.jpg",Bell_Pepper_Bacterial_Spot,train
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028665.jpg,Grape_Black_rot,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_037710.jpg",Bell_Pepper_Bacterial_Spot,train
test/Tomato_Spider_Mites/PlantVillage_test_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056847.jpg,Tomato_Spider_Mites,test
train/Grape_healthy/PlantVillage_train_PlantVillage_train_Grape___healthy_029936.jpg,Grape_healthy,train
test/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_test_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027043.jpg,Corn_(maize)_Northern_Leaf_Blight,test
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046453.jpg,Squash_Powdery_mildew,train
test/Potato_Healthy/PlantVillage_test_PlantVillage_train_Potato___healthy_040385.jpg,Potato_Healthy,test
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085705.jpg,Rice_Leaf_Folder,train
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019871.jpg,Corn_Gray_leaf_spot,train
